154244676281619154942,1915,国强批发,open,1851,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,长沙市,芙蓉区,None,None,113.02294,28.200108,0,NameStr,OperatorName,,0,2018-11-01 11-08-01,0,24,1,2,0,22,22,0,0,22,22,cash,0,OTHER,1,2018-11-17 17-26-03
15424467498867961303,796,新佳宜(天天乐便利店),open,654,OwnUserNameStr,12345678910,normal,StoreAddress,277552953310005,湖南省,株洲市,天元区,None,None,113.129845,27.829197,1,NameStr,OperatorName,,0,2018-08-29 17-19-50,0,151,1,2,0,17,17,0,0,17,17,wechat,0,PASV,2,2018-11-17 17-26-04
31315424468204682,313,乐乐佳便利超市,open,228,OwnUserNameStr,12345678910,normal,StoreAddress,227585253310039,广东省,珠海市,香洲区,None,None,113.50455964684595,22.225057441027698,0,NameStr,OperatorName,,0,2018-02-08 06-41-06,0,13,1,2,0,51,51,0,0,51,51,cash,0,OTHER,4,2018-11-17 17-27-00
154244676370018665647,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,94,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-04
154244676647418157847,1815,新影副食经营部,open,1744,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,怀化市,鹤城区,None,None,109.9686462525185,27.548420279372344,0,NameStr,OperatorName,,0,2018-10-30 11-36-04,0,91,1,2,0,50,50,0,0,50,50,cash,0,OTHER,1,2018-11-17 17-26-07
15424467810283898235,389,日日佳超市,open,285,OwnUserNameStr,12345678910,normal,StoreAddress,277585253310012,广东省,珠海市,香洲区,None,None,113.53829251118407,22.219455067668832,1,NameStr,OperatorName,,0,2018-03-29 02-02-14,0,202,1,2,0,10,10,0,0,10,10,cash,0,OTHER,1,2018-11-17 17-26-23
154244676680618669760,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,95,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-07
15424466452954997478,499,喜洋洋（明月湾）,open,349,OwnUserNameStr,12345678910,normal,StoreAddress,277585353310001,广东省,珠海市,金湾区,None,None,0,0,1,NameStr,OperatorName,,0,2018-04-19 10-08-37,0,34,1,2,0,15.5,15.5,0,0,15.5,15.5,wechat,0,PASV,3,2018-11-17 17-26-08
15424467720108253615,825,雅堂小超,open,683,OwnUserNameStr,12345678910,normal,StoreAddress,277551753310006,湖南省,长沙市,开福区,None,None,112.97429636120795,28.213978500692136,1,NameStr,OperatorName,,0,2018-09-01 12-40-22,0,10,1,2,0,39,39,0,0,39,39,cash,0,OTHER,1,2018-11-17 17-26-12
154244676686222736789,2273,旺达超市,open,2213,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,株洲市,天元区,None,None,113.1160693420714,27.81401160446496,0,NameStr,OperatorName,,0,2018-11-12 18-16-45,0,23,1,2,0,5,5,0,34,5,39,cash,0,OTHER,1,2018-11-17 17-26-10
154244676980118662263,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,96,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-10
154244677280916586258,1658,睿丰烟酒,open,1578,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,鼎城区,None,None,111.97895393088481,29.206624593880953,0,NameStr,OperatorName,,0,2018-10-25 12-53-27,0,18,1,2,0,9,9,0,0,9,9,cash,0,OTHER,1,2018-11-17 17-26-13
154244677341818835318,1883,雅堂小超杰宇食品店,open,1817,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,长沙市,芙蓉区,None,None,113.0243396759033,28.211494400967826,0,NameStr,OperatorName,,0,2018-10-31 14-08-16,0,23,1,2,0,25,25,0,0,25,25,cash,0,OTHER,1,2018-11-17 17-26-14
154244671292018952949,1895,锦和超市进伟食品店,open,1829,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,长沙市,芙蓉区,None,None,113.04144,28.188593,0,NameStr,OperatorName,,0,2018-10-31 16-06-58,0,33,1,2,0,560,560,0,0,560,560,wechat,0,PASV,1,2018-11-17 17-26-15
154244677271118662537,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,97,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-13
15424467730529499682,949,天猫小超(英桥便利店),open,809,OwnUserNameStr,12345678910,normal,StoreAddress,277551753310007,湖南省,长沙市,开福区,None,None,112.97533,28.211737,1,NameStr,OperatorName,,0,2018-09-11 16-48-36,0,103,1,2,0,113,113,0,0,113,113,cash,0,OTHER,10,2018-11-17 17-26-13
154244677557518662553,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,98,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-16
154244677823112307152,1230,祥云批发部,open,1113,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,怀化市,鹤城区,None,None,109.97184768319127,27.528086446016875,0,NameStr,OperatorName,,0,2018-09-25 11-55-26,0,62,1,2,0,10,10,0,0,10,10,cash,0,OTHER,1,2018-11-17 17-26-18
15424467782315078305,507,美信佳,open,357,OwnUserNameStr,12345678910,normal,StoreAddress,277585153310002,广东省,珠海市,斗门区,None,None,None,None,1,NameStr,OperatorName,,0,2018-04-23 06-30-15,0,33,1,2,0,18,18,0,0,18,18,wechat,0,PASV,4,2018-11-17 17-26-19
15424467772386901392,690,早八点(胡湾),open,528,OwnUserNameStr,12345678910,normal,StoreAddress,None,广东省,珠海市,香洲区,None,None,113.57161,22.270088,0,NameStr,OperatorName,,0,2018-08-08 14-20-45,0,21,1,2,0,23,23,0,0,23,23,cash,0,OTHER,5,2018-11-17 17-26-17
154244677807210118817,1011,花花平价超市,open,862,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,武陵区,None,None,111.6831,29.070753,0,NameStr,OperatorName,,0,2018-09-17 14-46-57,0,11,1,2,0,6,6,0,0,6,6,cash,0,OTHER,2,2018-11-17 17-26-19
15424467975923892708,389,日日佳超市,open,285,OwnUserNameStr,12345678910,normal,StoreAddress,277585253310012,广东省,珠海市,香洲区,None,None,113.53829251118407,22.219455067668832,1,NameStr,OperatorName,,0,2018-03-29 02-02-14,0,203,1,2,0,3,3,0,0,3,3,cash,0,OTHER,1,2018-11-17 17-26-38
154244678053718661241,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,99,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-21
154244679341313093885,1309,福润万家平价超市,open,1191,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,鼎城区,None,None,111.68625,29.004705,0,NameStr,OperatorName,,0,2018-09-27 15-22-29,0,38,1,2,0,19,19,0,0,19,19,cash,0,OTHER,4,2018-11-17 17-26-34
154244678484419467272,1946,谢和平商行,open,1882,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,武陵区,None,None,111.71603556258613,29.037266721450894,0,NameStr,OperatorName,,0,2018-11-02 10-07-37,0,37,1,2,0,4,4,0,0,4,4,cash,0,OTHER,1,2018-11-17 17-26-25
154244678159023148576,2314,永安商行,open,2256,OwnUserNameStr,12345678910,normal,StoreAddress,None,广东省,深圳市,龙岗区,None,None,114.26663,22.718512,0,NameStr,OperatorName,,0,2018-11-14 15-12-46,0,113,1,2,0,27,27,0,0,27,27,cash,0,OTHER,2,2018-11-17 17-26-26
154244678400018667325,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,100,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-24
154244678546222484251,2248,春晓便利店,open,2190,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,怀化市,鹤城区,None,None,110.007805,27.558659,0,NameStr,OperatorName,,0,2018-11-12 11-55-19,0,25,1,2,0,32,32,0,0,32,32,cash,0,OTHER,2,2018-11-17 17-26-26
15424467866527126949,712,也买酒雨花亭店,open,571,OwnUserNameStr,12345678910,normal,StoreAddress,277551853310007,湖南省,长沙市,雨花区,None,None,112.99892,28.152302,1,NameStr,OperatorName,,0,2018-08-21 15-30-45,0,11,1,2,0,6,6,0,0,6,6,cash,0,OTHER,1,2018-11-17 17-26-27
15424467922976683994,668,启富商店,open,513,OwnUserNameStr,12345678910,normal,StoreAddress,277551253310003,湖南省,长沙市,岳麓区,None,None,112.937325,28.14515,1,NameStr,OperatorName,,0,2018-07-18 11-39-28,0,11,1,2,0,10,10,0,0,10,10,cash,0,OTHER,2,2018-11-17 17-26-33
154244679476919159640,1915,国强批发,open,1851,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,长沙市,芙蓉区,None,None,113.02294,28.200108,0,NameStr,OperatorName,,0,2018-11-01 11-08-01,0,25,1,2,0,17,17,0,0,17,17,cash,0,OTHER,1,2018-11-17 17-26-35
154244679464717539815,1753,雅堂小超便利店,open,1680,OwnUserNameStr,12345678910,normal,StoreAddress,None,广东省,深圳市,罗湖区,None,None,114.13804247975351,22.581224853365672,0,NameStr,OperatorName,,0,2018-10-29 10-21-30,0,268,1,2,0,10,10,0,0,10,10,cash,0,OTHER,1,2018-11-17 17-26-35
154244679638618663806,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.75592418432723,29.649770184067066,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,101,1,2,0,20,20,0,0,20,20,cash,0,OTHER,1,2018-11-17 17-26-37
154244679909917654702,1765,芙蓉兴盛利伟食品店,open,1693,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,长沙市,开福区,None,None,113.04066,28.226748,0,NameStr,OperatorName,,0,2018-10-29 13-52-59,0,71,1,2,0,6.5,6.5,0,0,6.5,6.5,cash,0,OTHER,1,2018-11-17 17-26-40
15424467988728397604,839,518生活超市,open,851,OwnUserNameStr,12345678910,normal,StoreAddress,None,广东省,珠海市,斗门区,None,None,113.32308,22.207678,0,NameStr,OperatorName,,0,2018-09-04 10-43-28,0,25,1,2,0,53,53,0,0,53,53,cash,0,OTHER,3,2018-11-17 17-26-39
154244678874122802247,2280,周国平综合商行,open,2220,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,武陵区,None,None,111.81369436566202,29.107958332705678,0,NameStr,OperatorName,,0,2018-11-13 12-48-00,0,5,1,2,0,5.5,5.5,0,0,5.5,5.5,cash,0,OTHER,1,2018-11-17 17-26-41
