1.54245E+20,1915,国强批发,open,1851,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,长沙市,芙蓉区,None,None,113.02294,28.200108,0,NameStr,OperatorName,,0,2018-11-01 11-08-01,0,24,1,2,0,22,22,0,0,22,22,cash,0,OTHER,1,2018-11-17 17-26-03
1.54245E+19,796,新佳宜(天天乐便利店),open,654,OwnUserNameStr,12345678910,normal,StoreAddress,2.77553E+14,湖南省,株洲市,天元区,None,None,113.129845,27.829197,1,NameStr,OperatorName,,0,2018-08-29 17-19-50,0,151,1,2,0,17,17,0,0,17,17,wechat,0,PASV,2,2018-11-17 17-26-04
3.13154E+16,313,乐乐佳便利超市,open,228,OwnUserNameStr,12345678910,normal,StoreAddress,2.27585E+14,广东省,珠海市,香洲区,None,None,113.5045596,22.22505744,0,NameStr,OperatorName,,0,2018-02-08 06-41-06,0,13,1,2,0,51,51,0,0,51,51,cash,0,OTHER,4,2018-11-17 17-27-00
1.54245E+20,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.7559242,29.64977018,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,94,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-04
1.54245E+20,1815,新影副食经营部,open,1744,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,怀化市,鹤城区,None,None,109.9686463,27.54842028,0,NameStr,OperatorName,,0,2018-10-30 11-36-04,0,91,1,2,0,50,50,0,0,50,50,cash,0,OTHER,1,2018-11-17 17-26-07
1.54245E+19,389,日日佳超市,open,285,OwnUserNameStr,12345678910,normal,StoreAddress,2.77585E+14,广东省,珠海市,香洲区,None,None,113.5382925,22.21945507,1,NameStr,OperatorName,,0,2018-03-29 02-02-14,0,202,1,2,0,10,10,0,0,10,10,cash,0,OTHER,1,2018-11-17 17-26-23
1.54245E+20,1866,庭霞综合批发部,open,1799,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,常德市,澧县,None,None,111.7559242,29.64977018,0,NameStr,OperatorName,,0,2018-10-31 11-02-35,0,95,1,2,0,15,15,0,0,15,15,cash,0,OTHER,1,2018-11-17 17-26-07
1.54245E+19,499,喜洋洋（明月湾）,open,349,OwnUserNameStr,12345678910,normal,StoreAddress,2.77585E+14,广东省,珠海市,金湾区,None,None,0,0,1,NameStr,OperatorName,,0,2018-04-19 10-08-37,0,34,1,2,0,15.5,15.5,0,0,15.5,15.5,wechat,0,PASV,3,2018-11-17 17-26-08
1.54245E+19,825,雅堂小超,open,683,OwnUserNameStr,12345678910,normal,StoreAddress,2.77552E+14,湖南省,长沙市,开福区,None,None,112.9742964,28.2139785,1,NameStr,OperatorName,,0,2018-09-01 12-40-22,0,10,1,2,0,39,39,0,0,39,39,cash,0,OTHER,1,2018-11-17 17-26-12
1.54245E+20,2273,旺达超市,open,2213,OwnUserNameStr,12345678910,normal,StoreAddress,None,湖南省,株洲市,天元区,None,None,113.1160693,27.8140116,0,NameStr,OperatorName,,0,2018-11-12 18-16-45,0,23,1,2,0,5,5,0,34,5,39,cash,0,OTHER,1,2018-11-17 17-26-10
