2022-09-16 14:53:55.736706,INFO,barcode_service.py,181,山东省,菏泽市,这里是日志信息......
2022-09-16 14:53:55.736706,WARN,event.py,632,山东省,青岛市,这里是日志信息......
2022-09-16 14:53:55.736706,INFO,barcode_service.py,14,湖南省,常德市,这里是日志信息......
2022-09-16 14:53:55.736706,INFO,event.py,472,重庆市,渝中区,这里是日志信息......
2022-09-16 14:53:55.736706,WARN,event.py,867,北京市,朝阳区,这里是日志信息......
2022-09-16 14:53:55.736706,INFO,base_network.py,3,安徽省,合肥市,这里是日志信息......
2022-09-16 14:53:55.736706,INFO,goods_manager.py,305,重庆市,涪陵区,这里是日志信息......
2022-09-16 14:53:55.736706,INFO,user_manager.py,563,天津市,和平区,这里是日志信息......
2022-09-16 14:53:55.736706,INFO,event.py,388,北京市,丰台区,这里是日志信息......
2022-09-16 14:53:55.737712,WARN,event.py,934,重庆市,沙坪坝区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,event.py,965,安徽省,合肥市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,event.py,406,重庆市,沙坪坝区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,goods_manager.py,582,重庆市,万州区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,goods_manager.py,1,湖南省,长沙市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,orders_service.py,688,广东省,深圳市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,shop_manager.py,972,天津市,武清区,这里是日志信息......
2022-09-16 14:53:55.737712,ERROR,event.py,65,天津市,宝坻区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,barcode_service.py,419,天津市,河东区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,goods_manager.py,484,上海市,普陀区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,orders_service.py,584,湖南省,张家界市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,orders_service.py,654,天津市,武清区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,orders_service.py,303,湖北省,武汉市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,base_network.py,878,上海市,黄浦区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,goods_manager.py,664,湖南省,长沙市,这里是日志信息......
2022-09-16 14:53:55.737712,WARN,goods_manager.py,491,江苏省,南京市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,orders_service.py,314,上海市,浦东新区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,user_manager.py,956,浙江省,绍兴市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,user_manager.py,829,湖南省,常德市,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,event.py,311,天津市,宝坻区,这里是日志信息......
2022-09-16 14:53:55.737712,INFO,goods_manager.py,516,重庆市,渝中区,这里是日志信息......
